# date: 2026-08-12T11:21:19Z
# commit: 21341e9
# cmake_version: cmake version 4.4.2
# compiler: Apple clang version 21.0.0 (clang-2100.1.1.101)
# cpu: Apple M5
# arch: arm64
# impl: auto
# iterations: 3
# runs: 5
# binary_sha256: 81d644714de504bb2f1ac2b806c7c7ec94e5d736431078b22e820fea48b5b7ba
# corpus_sha256: 6859e2129a29888a21be1d6a56fc28a306a9cbd0924f0cca26ee66f95adaacee
# cmake: CMAKE_BUILD_TYPE:STRING=Release
# cmake: CMAKE_C_COMPILER:FILEPATH=/usr/bin/cc
# cmake: CMAKE_C_FLAGS:STRING=
# cmake: CMAKE_C_FLAGS_RELEASE:STRING=-O3 -DNDEBUG
# cmake: MPC_ENABLE_NATIVE_TUNING:BOOL=OFF
# cmake: MPC_ENABLE_SIMD:BOOL=ON
# files: 136
# columns: file sample_rate channels audio_s wall_ms cpu_ms realtime_x impl run
# --- run 1 ---
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/l_sine_r_silence_48000-q7.mpc	48000	2	6.000	2.0	2.0	3039.513	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/long_30s-q5.mpc	44100	2	90.000	47.9	47.9	1877.190	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/long_30s-q7.mpc	44100	2	90.000	56.0	55.9	1605.967	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/long_60s-q5.mpc	44100	2	180.000	96.5	96.3	1865.034	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/long_60s-q7.mpc	44100	2	180.000	111.5	111.3	1613.901	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/mono_sine_32000-q5.mpc	32000	2	6.000	1.3	1.3	4754.361	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/mono_sine_32000-q7.mpc	32000	2	6.000	1.5	1.5	3903.708	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/mono_sine_44100-q5.mpc	44100	2	6.000	1.7	1.7	3478.261	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/mono_sine_44100-q7.mpc	44100	2	6.000	2.0	2.0	3069.054	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/mono_sine_48000-q5.mpc	48000	2	6.000	1.9	1.9	3167.899	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/mono_sine_48000-q7.mpc	48000	2	6.000	2.0	2.0	2985.075	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/odd_stereo_sine_32000-q5.mpc	32000	2	6.000	1.4	1.4	4169.629	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/odd_stereo_sine_32000-q7.mpc	32000	2	6.000	1.8	1.8	3311.311	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/odd_stereo_sine_44100-q5.mpc	44100	2	6.000	1.9	1.9	3121.783	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/odd_stereo_sine_44100-q7.mpc	44100	2	6.000	2.2	2.2	2688.202	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/odd_stereo_sine_48000-q5.mpc	48000	2	6.000	2.1	2.1	2855.813	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/odd_stereo_sine_48000-q7.mpc	48000	2	6.000	2.4	2.3	2539.172	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/phase_inverted_32000-q5.mpc	32000	2	6.000	1.4	1.4	4137.931	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/phase_inverted_32000-q7.mpc	32000	2	6.000	1.5	1.5	4010.696	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/phase_inverted_44100-q5.mpc	44100	2	6.000	1.7	1.7	3537.737	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/phase_inverted_44100-q7.mpc	44100	2	6.000	2.0	2.0	3053.435	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/phase_inverted_48000-q5.mpc	48000	2	6.000	1.8	1.8	3294.893	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/phase_inverted_48000-q7.mpc	48000	2	6.000	2.0	2.0	2980.626	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/quiet_32000-q5.mpc	32000	2	6.000	1.3	1.3	4601.226	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/quiet_32000-q7.mpc	32000	2	6.000	2.4	2.4	2544.529	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/quiet_44100-q5.mpc	44100	2	6.000	1.8	1.8	3331.483	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/quiet_44100-q7.mpc	44100	2	6.000	2.8	2.8	2152.081	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/quiet_48000-q5.mpc	48000	2	6.000	1.8	1.8	3266.194	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/quiet_48000-q7.mpc	48000	2	6.000	2.8	2.8	2137.514	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/silence_32000-q5.mpc	32000	2	6.000	1.1	1.1	5459.508	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/silence_32000-q7.mpc	32000	2	6.000	1.1	1.1	5400.536	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/silence_44100-q5.mpc	44100	2	6.000	1.5	1.5	4076.088	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/silence_44100-q7.mpc	44100	2	6.000	1.5	1.5	4021.447	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/silence_48000-q5.mpc	48000	2	6.000	1.6	1.6	3649.634	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/silence_48000-q7.mpc	48000	2	6.000	1.7	1.7	3502.626	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_32000-q5.mpc	32000	2	6.000	1.4	1.4	4207.576	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_32000-q7.mpc	32000	2	6.000	1.8	1.8	3320.421	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_44100-q5.mpc	44100	2	6.000	1.9	1.9	3159.557	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_44100-q7.mpc	44100	2	6.000	2.3	2.2	2657.219	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_48000-q5.mpc	48000	2	6.000	2.0	2.0	2931.118	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_48000-q7.mpc	48000	2	6.000	2.3	2.3	2586.206	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_short_32000-q5.mpc	32000	2	0.750	0.3	0.3	2475.246	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_short_32000-q7.mpc	32000	2	0.750	0.4	0.4	1937.985	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_short_44100-q5.mpc	44100	2	0.750	0.3	0.3	2388.527	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_short_44100-q7.mpc	44100	2	0.750	0.4	0.4	1842.752	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_short_48000-q5.mpc	48000	2	0.750	0.3	0.3	2199.413	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/stereo_sine_short_48000-q7.mpc	48000	2	0.750	0.4	0.4	1893.938	scalar	1
/var/folders/6h/83xm7ljx4sz5njxdhkjsq53h0000gn/T/opencode/mpc-bench-arm64/corpus/transient_attack_32000-q5.mpc	32000	2	6.000	1.3	1.3	4746.834	scalar	1
